,product_name,product_review,user_rating
2979,Gggreennn!,"Canned 11/11/20. ""How gggreen are you?"" stamped on the bottom  Coming to this one fresh off the heels of the base beer, Green, which I wasn't all that impressed with. This one isn't quite as acclaimed, but still sits at #131 of all time on this site. Also ironic that a beer named ""Gggreennn!"" is beer #420 for me  Pours a hazy radiant goldish orange with 2 fingers of white head that slowly fades to a cap and leaves nice lacing  Despite being about a week older than the can of Green I had, this smells even more fresh than that did. The aroma seems more tropical here, lots of cantaloupe, mango, pineapple, papaya, and tangerine backed with oily hops and biscuity malt  The taste starts off with loads of citrus, orange and pineapple with some tart lime in the background, as well as oily hops. The swallow brings notes of grapefruit rind, pale malt, tangerine, and resinous hops. A bit more balanced than the base beer despite the extra hopping  Just like the base beer in feel, medium in body, except with just a bit more carbonation for a zippy feel. Finishes mostly dry and bitter  Definitely better than Green itself. Funny, I didn't see the same thing with Julius vs Jjjuliusss!, where the base beer was miles better. Regardless, both good beers. I'm sad to have made it through all the reviews for my case from Tree House, but I suppose I should get back to reviewing other styles :)",4.4
2980,Gggreennn!,"From a 16oz can, dated 11/11/20. Served in a Foam-branded cervoise for no good reason.  Pours a bright and cheery, fresh-squeezed sunshiney-orange with two fingers of whipped, lathery suds. Retention is just shy of excellent, leaving a creamy, sudsy cap and collar and a thick, gobby blanket of lacing. Looks as close to a 5 as anything I’ve ever seen, so...  Powerfully aromatic aroma of tropical fruit basket. Pineapple, sweet orange, papaya and lemon.  Taste is pretty much exactly what the look and smell were leading me to expect, just with a little background citric bitterness. Ripe pineapple and orange slices with whipped cream, papaya, lemonade and grapefruit juice.  Feel is creamy, soft and doughy. Medium-hefty bodied but with ample, near-aggressive levels of prickly carbonation brightening and lightening things.  Sweet merciful Dionysius, this is total human catnip. Just lay me down in a trough of this stuff and leave me to flop around until the breath has left my body.",4.61
2981,Gggreennn!,"can courtesy of SierraNevallagash. Look: pure Orange juice. Fluffy head with thick lacing. Smell: tropical, stonefruit, little pine. Taste: papayas, mango, grapefruit. Piney. Grassy. No alcohol presence. Feel: juicy, but not so much it is filling or thick. Slightly dry finish. Overall: even being biased toward west coast breweries I have to admit Treehouse just does the best neipa’s. Not too sweet and no hop burn or booziness. Downright near perfection.",4.71
2982,Gggreennn!,"** 09/25/20  can to snifter.  LOOK: thick and creamy look. Darker yellow , hazy pour with a soft off white head. Fades early, but retains well. pulpy . AROMA : big GRAPEFRUIT, drop off to pineapple, pine, Grass, Hay.  TASTE: citrus mixed with pine; bitter resin, sap, hairspray. Can't taste the tropical/pineapple notes I get in aroma.  FEEL: smooth, medium body. Weak carbonation.  **",3.9
2983,Gggreennn!,"L: Hazy yellow/orange with a thick head and great lacing.  S: Peach, grapefruit, mango, guava and black pepper. Subtle bready malt in there as well.  T: Moderate bitterness, big juicy flavor. Notes of mango, guava, orange juice and some peach make up the balance. The malt flavor is restrained but does provide a good bready backbone.  F: Medium bodied, fairly high carb which makes it crisper. Soft otherwise.  Overall: A phenomenal IPA. My second beer after Julius from tree house and it is stellar as well. If you want a juicy IPA with explosive flavor, look no further than Tree House Brewing.",4.73
2984,Gggreennn!,"A: Poured from the can into a tulip glass. Body is juicy/hazy yellowish-gold with a small bubbly white head that disappears fast.  S: Very nice nose of tropical fruit - mango, papaya, ripe melon, pineapple - with a bit of ripe peaches.  T: Follows the nose, with juicy tropical fruit up front: pineapple-orange juice, ripe sweeter tropical fruits (mango, papaya), sweet ripe peaches and apricots, earthy melon rind and leafy green hops. Finishes with a nice tannic bitterness that lingers in the aftertaste. Good balance between sweet up front, bitter at the finish.  M: Creamy, juicy feel. Medium in heft.  O: Very good beer - I like this hop profile.",4.5
2985,Gggreennn!,"Consumed 9/8/20  Pale golden orange, very hazy, medium size white head that fades to a wispy cap, leaves some lacing Like Green, but amplified (as expected), with loads of citrus, orange, tangerine, ruby red grapefruit, herbal notes, some pine, hoppy resin, dank notes, spicy notes, floral hops, white wine, tropical fruit, pineapple, melon, medium bitterness, pale malts, lightly doughy, lingering hops in the finish Medium body, smooth and chewy, low carbonation  I've reviewed so many Tree House beers that some are beginning to blend together. I guess the only thing fair to compare to Gggreennn is Green, and I think I like Ggg a touch more overall. But it is hard to beat the original.",4.46
2986,Gggreennn!,"Matt, you're a saint. Thank you again for these ones.  Pint can - dated 08/05/20 - poured into a teku at 38°F.  Pours an unbelievably turbid banana cream yellow - topped woth two fingers of creamy white head with fair retention, leaving a sheet of lace as it recedes.  Nose: Identifiable Tree House profile, with soft, pale, oaty malt, that signature house yeast note, and all of Green's Galaxy influence. Peach ring candies, candied papaya, ripe apricot, white guava, papaya, a hint of honeydew, a touch of pineapple, which lends a fruity brightness, and just a whisper of that super late-hopped peppery note in the background.  Palate: The beer greets the palate with pale, oat-driven malt which lends just a moderate touch of sweetness. Tons of Galaxy right off the bat, with more peach, nectarine and papaya, and what I'm guessing may be Amarillo, which provides brighter tropical notes of guava, pineapple, and a nice candied orange note. The pineapple aspect builds and provides this nice juicy acidity to counteract the malt and dank Galaxy, and then that super leafy hop cone Galaxy note of Very Green comes in, bringing it back to pithy, resinous hop territory, with a lovely drying, digging, slightly bitter finish with fresh grass, leafy hops, resin, citrus pith, and a slightly herbal note.  Mouthfeel/Body: Like many of the upper echelon of Tree House IPAs, this beer is straight up fluffy, soft, and velvety plush. What makes this even better, is that the soft creamy feel doesn't come at the expense of drinkability. It's soft, but it isn't thick or heavy. It's actually super crisp, and doesn't fight back whatsoever. Effervescence is a touch on the lower side, but there's enough to give the lift it needs. Starts soft, juicy in the middle, and finishes dry and resinous. Great progression.  Overall: This is a proper home run from Tree House. Falling somewhere between Green and Very Green. It retains the signature Green genetics, with a lovely fruity spin, and added drinkability. In my honest opinion, this is a superior IPA to Green, falling just short of the magic of Very Green. An absolute must try.",4.44
2987,Gggreennn!,"Canned on 8/5/20  Pours a totally opaque dark orange body topped with a fluffy two fingers of dense, white foam; very good head retention fades steadily to a thin veil of cap, slight, frothy collar, and well-dispersed, moderately dense splotches of lacing around the glass.  Aroma brings out waxy lychee, savory, seasoned mango, and pumpernickel bread upfront, with an intensely herbal twang interspersed between and hints of ripe strawberry evolving over time; the savory, almost agricole rhum-like fruity qualities here are almost undoubtedly the accurately attributed jackfruit notes.  Taste offers gritty papaya and pumpernickel to open, eventually embracing more tropical notes starting with a silky lime mid-palate; an intense array of grains and tropical oils burst forth on the back end as dank orange zest, pineapple, and raw white grape must lingers.  Mouthfeel shows a medium body against a subdued, milder carbonation; a lightly prickly texture is apparent as a soft yet weighty bitterness encroaches, though remains plush of silky-smooth at the surface along the palate; a resinous, airy finish provides a uniquely fitting close.  With such an intense amalgam of hop notes radiating from this brew, it becomes almost difficult to manage, and remains one of the more eclectic expressions of inherently earthy tropical notes I've encountered in a NEIPA; married with an almost equally unique malty undertone and dense bitterness, it is a consistently approachable display of intense, hoppy depth.",4.06
2988,Gggreennn!,"Canned 8/5/20, purchased 8/22 and drunk the next day! A really delicious NE-IPA! Light orange and hazy, with nice tight foam that is retained at a low level for the whole time it takes to drink the beer. Lovely aroma when you crack the can. The taste is outstanding - lots of fruit, a little citrus, nice dankness and a lot of taste that sticks around. Balance is the name of the game here. The mouthfeel is super-smooth and creamy without being too thick or syrupy. Overall, a really nice beer - glad I found a mix-pack that had some Gggreennn!s in it.",4.6
